length,input,target
19,15 70 70 75 15 49 83 51 45 47 43 11 76 90 8 10 34 68 27,31
19,8 31 79 17 22 53 11 88 16 62 5 51 66 92 93 6 11 23 86,44
19,30 84 39 25 59 6 63 75 46 45 86 72 38 10 58 76 83 41 3,35
19,74 25 20 1 82 13 57 5 56 16 33 39 80 80 29 29 24 36 60,23
19,65 17 89 33 87 42 77 61 90 3 47 22 76 20 78 45 26 61 40,51
19,25 67 55 72 31 33 30 31 36 34 17 78 43 34 48 46 77 70 43,58
19,74 72 92 20 34 26 51 68 13 69 7 86 87 32 6 49 18 73 11,60
19,22 0 44 89 93 77 44 83 27 44 61 27 27 15 17 6 61 14 86,69
19,92 53 70 44 29 53 86 19 5 85 94 19 54 20 56 93 41 50 62,17
19,60 36 33 9 90 85 71 75 57 42 52 7 7 70 70 77 83 70 49,83
19,43 22 82 4 40 57 85 13 29 89 54 9 30 10 36 3 12 11 34,19
19,7 89 83 93 24 27 84 83 77 60 77 54 73 32 91 42 35 65 4,32
19,8 23 1 88 38 77 9 38 39 34 95 14 88 50 92 2 50 9 13,36
19,71 71 90 71 16 93 0 32 71 25 62 34 88 18 46 29 90 76 59,90
19,69 93 47 88 53 41 58 46 44 36 60 42 58 9 85 90 17 28 15,11
19,74 38 93 82 30 26 84 83 71 25 64 8 37 94 42 92 46 42 57,52
19,30 84 65 93 45 2 1 18 28 35 21 10 17 67 85 32 27 30 42,60
19,46 1 90 33 26 9 24 15 1 35 46 61 39 13 50 39 13 65 31,77
19,64 50 48 89 73 91 16 18 79 27 70 95 0 76 77 49 54 13 67,48
19,59 77 23 21 54 78 58 50 2 74 59 81 43 71 17 52 92 27 1,91
19,82 34 75 94 2 57 4 39 12 75 29 61 18 35 46 14 61 92 6,64
19,27 60 72 47 37 63 55 22 25 70 58 59 81 4 81 41 69 1 48,64
19,26 31 85 8 59 0 27 49 36 24 64 41 72 71 53 61 74 51 36,56
19,19 82 73 43 5 82 38 67 29 62 21 11 92 55 20 11 14 48 42,14
19,4 17 50 74 84 23 63 89 92 17 18 27 13 64 51 54 16 41 47,60
19,4 2 54 91 52 81 16 34 45 8 83 69 73 48 65 82 81 19 41,28
19,7 32 54 67 69 7 71 86 66 43 1 2 58 70 54 88 77 59 74,41
19,86 58 90 84 95 77 53 85 10 24 22 44 55 20 74 82 88 25 54,70
19,79 10 56 42 45 1 11 90 11 88 14 87 86 39 62 15 42 48 57,31
19,80 66 0 12 53 87 46 72 45 52 71 35 16 3 47 51 35 15 51,57
19,43 58 44 59 10 18 80 58 90 39 5 57 36 35 35 10 29 66 73,17
19,45 21 20 52 52 7 88 5 32 22 25 18 64 29 85 22 13 90 54,20
19,3 71 21 88 32 55 48 40 55 65 38 34 27 20 15 46 8 83 63,48
19,39 82 38 77 35 57 4 14 75 74 45 38 34 57 69 35 31 2 74,12
19,20 8 54 75 0 69 55 57 67 43 42 72 40 82 7 63 3 45 88,74
19,13 2 35 15 51 31 31 31 91 12 55 14 89 15 36 20 72 24 58,19
19,17 95 22 1 46 41 56 46 9 20 23 93 31 53 9 86 35 76 53,12
19,24 21 2 69 46 10 8 2 70 55 27 33 1 36 29 34 85 27 63,90
19,65 77 62 20 21 78 17 36 42 95 48 23 9 67 0 92 35 2 1,46
19,83 83 18 79 38 20 34 17 68 60 58 64 83 22 52 0 33 13 91,20
19,30 8 45 35 27 38 4 22 42 31 19 55 72 11 83 65 27 24 28,38
19,58 37 65 45 62 31 71 21 7 54 64 0 59 73 73 51 71 8 92,74
19,20 54 8 93 92 45 89 85 37 13 54 14 41 30 31 50 38 8 94,76
19,91 49 1 19 82 19 19 87 32 55 50 25 34 65 51 4 42 43 57,29
19,11 62 78 47 84 74 25 22 52 72 5 6 39 92 88 89 15 95 42,6
19,81 78 84 90 41 19 42 94 76 58 64 53 72 7 91 24 71 88 37,26
19,73 78 30 15 12 23 21 24 85 89 2 37 33 35 93 94 90 19 60,13
19,73 16 12 95 30 20 35 2 67 76 43 65 5 50 74 31 75 21 46,8
19,33 16 53 36 85 9 76 93 55 73 54 28 63 84 13 1 34 31 88,21
19,30 86 37 28 90 73 68 29 41 60 88 29 6 69 11 60 52 27 41,9
19,38 59 56 10 80 92 31 62 53 53 7 10 44 10 7 37 23 32 47,63
19,46 79 81 43 32 49 95 82 35 26 61 82 75 46 75 34 33 16 34,92
19,1 7 47 38 33 36 18 15 38 64 43 18 80 94 54 87 94 3 74,12
19,47 67 42 61 18 2 73 20 27 31 70 26 59 26 92 2 94 36 2,75
19,8 34 94 38 72 3 58 49 58 41 79 63 48 89 45 43 26 1 92,57
19,9 28 51 12 30 21 70 57 55 30 29 64 65 38 25 22 57 1 50,22
19,61 81 12 33 66 9 86 42 80 94 32 90 84 90 67 24 33 12 2,22
19,47 54 48 4 11 88 42 55 8 4 10 53 27 68 20 12 57 51 9,52
19,14 19 45 33 14 2 69 55 90 49 74 86 51 17 51 48 64 14 60,75
19,85 83 27 0 62 60 47 0 48 60 94 90 8 49 11 58 62 3 49,48
19,4 59 49 73 94 10 67 61 56 60 81 62 6 28 78 88 54 35 92,77
19,39 32 5 77 17 20 64 0 13 36 92 45 94 11 15 95 71 54 54,46
19,85 2 35 84 80 43 59 72 49 21 23 89 60 49 6 78 68 61 30,78
19,38 4 24 52 14 72 59 27 71 11 55 27 42 6 28 80 27 17 18,44
19,13 2 18 9 93 17 58 84 24 63 33 21 26 32 57 32 54 88 44,40
19,84 69 75 57 36 75 24 45 41 93 17 57 78 69 28 27 35 23 69,90
19,25 13 84 14 69 59 81 95 73 6 71 28 70 74 85 57 76 73 0,17
19,26 76 43 13 70 19 29 37 36 5 83 37 94 85 66 11 41 51 44,2
19,31 53 2 76 67 88 20 82 8 79 67 84 8 1 12 94 28 15 50,81
19,9 39 23 30 32 89 43 47 54 23 46 91 16 88 32 17 33 45 39,48
19,63 16 72 52 21 93 20 87 92 69 75 1 23 41 66 56 16 44 37,84
19,3 94 5 76 53 58 70 90 55 3 91 34 47 75 90 39 78 45 57,23
19,41 10 79 58 80 12 81 24 68 33 25 27 65 50 64 42 82 95 11,75
19,46 84 68 10 74 62 3 67 8 27 33 79 61 48 5 21 92 11 18,73
19,62 15 77 65 70 34 4 52 44 36 16 73 37 29 8 29 78 21 57,39
19,50 66 21 20 9 63 79 6 77 48 85 95 43 93 8 90 82 2 30,67
19,90 63 83 56 66 54 6 65 63 90 94 49 42 89 92 21 46 72 36,13
19,61 39 2 82 92 95 77 6 44 12 37 10 6 81 0 61 50 95 45,39
19,15 55 67 79 52 88 65 30 79 84 91 33 73 16 33 71 77 16 59,19
19,2 53 59 64 7 90 95 48 57 80 38 73 50 8 33 79 0 38 78,4
19,81 71 24 77 1 40 30 27 58 9 61 94 28 68 13 34 81 2 20,51
19,76 74 57 69 15 72 60 72 76 17 86 13 86 80 78 28 83 92 53,15
19,72 55 14 12 42 27 57 30 2 1 17 74 22 42 86 84 9 78 71,19
19,2 13 21 89 7 90 85 12 79 85 59 0 17 62 48 9 18 94 7,85
19,12 26 22 15 22 76 54 50 40 6 53 81 55 44 35 54 41 61 13,64
19,70 4 64 50 40 78 71 76 60 83 65 42 77 92 52 82 23 69 58,36
19,69 66 2 93 3 28 77 41 77 28 22 17 30 76 27 75 58 85 71,49
19,66 84 89 36 52 32 57 71 9 84 24 33 36 70 71 21 71 43 50,87
19,32 31 80 46 70 66 33 95 64 0 7 71 3 23 68 26 62 71 7,79
19,83 9 85 3 7 75 69 92 23 23 94 92 19 71 64 29 63 20 44,25
19,22 26 47 47 65 78 8 72 8 45 20 75 92 36 85 5 46 43 5,65
19,82 67 26 36 14 88 88 18 66 19 67 88 74 57 5 50 9 26 16,60
19,80 15 85 39 66 39 8 51 41 62 24 48 77 92 35 42 12 14 74,12
19,9 21 49 61 16 82 52 49 70 84 81 27 57 0 72 48 49 47 3,61
19,36 8 19 85 16 14 17 73 85 90 70 53 27 70 18 89 51 3 59,63
19,13 91 76 31 59 50 61 6 8 89 45 74 37 80 58 76 81 51 72,10
19,89 74 49 73 74 57 95 2 5 50 25 33 14 68 65 32 10 19 82,20
19,39 11 63 83 34 26 30 71 64 77 93 25 76 66 70 6 63 48 52,17
19,65 55 30 47 15 65 13 87 84 14 75 55 88 62 1 77 41 53 3,66
19,47 0 76 41 67 56 17 92 93 6 66 43 70 47 31 62 85 72 41,64
19,5 16 62 94 18 30 57 11 10 89 75 7 48 1 12 17 38 78 42,22
19,42 23 92 8 19 10 8 22 49 68 89 76 46 76 72 4 34 20 36,66
19,9 75 16 25 43 48 24 0 15 84 2 10 47 82 54 16 0 37 85,0
19,48 38 40 75 25 84 31 25 73 15 37 82 34 75 18 38 66 62 93,83
19,21 48 85 17 36 9 71 59 21 64 18 0 40 52 47 62 50 32 27,83
19,66 26 64 49 26 53 10 35 74 5 3 28 63 67 73 75 34 38 40,17
19,16 28 4 70 30 72 82 51 41 21 62 84 39 53 27 42 28 47 66,83
19,14 83 7 75 34 63 77 5 9 67 73 16 67 77 84 85 80 4 51,67
19,25 87 84 35 76 35 13 34 63 41 77 65 92 90 13 1 3 75 38,11
19,95 45 62 35 61 35 5 92 40 43 46 93 4 41 5 91 48 58 41,84
19,5 65 64 12 88 29 47 63 87 24 76 6 77 95 32 94 92 82 19,53
19,63 62 54 12 54 21 73 31 37 95 26 6 70 31 85 6 50 78 69,7
19,43 46 89 31 39 53 1 21 93 94 20 3 26 82 16 23 80 30 2,28
19,33 67 44 41 29 47 63 60 31 86 42 92 74 45 67 41 20 45 43,74
19,67 34 56 7 82 72 83 4 94 92 76 6 34 24 69 50 63 34 18,37
19,77 40 11 19 18 60 23 84 50 38 71 39 29 94 82 32 38 62 2,77
19,39 30 39 27 4 17 50 13 16 35 0 88 21 78 28 75 90 66 27,55
19,47 5 40 73 50 11 32 7 74 55 7 12 55 10 86 67 84 61 9,73
19,64 44 6 42 14 43 5 92 90 16 26 36 84 28 67 20 74 23 36,14
19,62 46 88 22 11 58 38 17 24 67 59 27 6 92 76 46 52 80 68,23
19,69 62 79 76 46 67 27 30 1 82 52 77 89 90 21 10 76 43 83,32
19,40 26 77 45 76 35 61 86 13 6 7 31 23 21 45 87 7 12 72,62
19,83 32 22 30 53 41 1 36 52 66 78 60 16 44 26 72 16 75 9,36
19,84 88 86 60 54 84 62 60 8 2 94 27 8 11 55 53 19 41 93,49
19,52 49 63 73 68 34 80 40 71 74 22 80 19 22 23 14 7 42 62,75
19,11 17 52 89 83 91 13 83 31 50 95 89 68 91 47 16 70 75 42,81
19,92 46 24 53 92 37 5 59 54 64 64 44 35 49 28 80 84 69 19,18
19,69 50 75 79 84 52 79 54 50 92 84 25 33 33 67 55 5 10 93,1
19,37 53 46 92 12 58 1 6 36 31 57 95 74 92 1 94 31 43 64,95
19,18 47 72 24 26 60 20 13 79 89 93 14 69 84 39 95 86 50 49,43
19,15 92 60 31 35 80 34 75 5 19 45 86 95 40 67 37 85 28 20,41
19,5 75 53 61 12 45 24 75 68 58 43 29 80 53 15 8 18 26 71,31
19,25 23 55 65 93 13 64 28 32 64 84 32 70 61 65 83 57 37 58,13
19,64 21 16 75 71 22 9 13 73 85 38 66 84 77 15 67 24 9 16,21
19,36 79 32 66 52 19 52 0 39 85 66 2 9 37 28 14 7 36 0,55
19,70 9 3 84 36 30 69 57 86 16 0 93 22 23 89 37 0 93 27,64
19,1 2 41 48 70 8 70 11 21 93 89 45 15 30 18 59 7 69 79,76
19,95 3 40 0 15 0 91 53 78 92 43 36 59 27 40 16 29 32 70,43
19,76 1 91 15 5 21 65 0 70 25 94 32 10 85 28 75 62 11 72,30
19,87 25 43 69 20 12 48 2 19 11 50 45 70 18 15 20 80 37 23,66
19,51 76 8 83 0 76 23 66 25 48 75 37 6 88 86 3 15 55 86,51
19,38 52 89 57 9 55 91 33 51 50 60 68 26 58 69 73 87 44 33,59
19,22 53 61 28 40 23 89 84 38 8 10 57 63 76 25 72 91 72 72,24
19,67 35 29 4 30 33 44 45 30 94 53 51 59 43 13 28 90 30 27,1
19,10 67 50 14 71 0 49 30 66 82 92 26 16 59 64 55 21 52 72,44
19,59 95 15 12 76 56 53 55 60 68 64 34 37 6 15 52 64 33 43,53
19,90 74 91 49 13 23 48 80 66 64 24 10 29 8 71 84 14 68 79,81
19,7 41 76 48 48 91 77 91 72 25 17 17 72 80 93 84 59 11 53,70
19,79 85 65 59 70 68 73 28 17 78 41 20 4 68 57 29 20 88 61,18
19,26 56 26 95 88 64 93 6 61 6 35 58 72 25 48 84 77 60 82,50
19,0 40 28 86 71 62 6 66 56 90 15 31 15 92 55 63 38 78 22,26
19,73 6 52 21 83 77 29 82 45 10 56 35 37 2 67 71 67 70 93,88
19,74 38 51 77 24 29 5 16 10 5 95 49 13 20 47 80 83 18 26,16
19,56 76 16 55 11 5 52 20 18 84 71 83 15 27 88 23 32 71 81,92
19,53 37 85 14 27 28 59 68 87 83 92 81 12 87 34 29 41 33 34,4
19,60 69 74 91 60 40 35 6 81 76 67 80 34 84 53 66 5 94 37,84
19,49 16 69 22 3 3 38 3 62 87 26 14 62 39 35 3 62 18 70,85
19,87 93 40 41 28 1 75 58 54 1 89 13 70 75 78 81 18 92 95,73
19,65 68 77 35 2 76 64 65 31 26 31 64 9 30 66 75 47 38 92,37
19,6 7 42 88 23 95 72 31 45 42 87 92 35 40 91 56 66 89 19,66
19,80 85 46 45 23 9 52 69 50 29 55 18 85 38 72 36 25 32 79,20
19,30 59 31 90 71 90 90 58 92 60 19 66 3 2 51 25 85 15 84,5
19,91 24 63 58 48 34 45 37 68 7 88 22 33 76 27 41 56 73 78,49
19,28 4 42 53 66 7 15 6 44 67 88 95 63 50 33 48 25 89 41,84
19,72 31 74 57 21 70 51 30 22 78 16 87 28 70 39 2 87 84 1,40
19,41 0 39 62 75 24 24 53 80 0 13 27 89 69 37 1 19 19 82,46
19,23 34 28 17 30 95 6 74 25 80 89 28 78 41 53 41 19 46 93,80
19,71 38 8 91 43 72 64 77 28 54 7 64 90 21 55 60 18 64 27,76
19,19 93 67 34 91 27 72 8 41 88 58 23 49 73 67 70 84 62 12,10
19,24 95 78 19 67 93 62 83 0 48 42 22 62 85 80 66 13 92 57,4
19,84 44 90 56 35 24 55 91 41 7 3 79 58 58 37 48 4 20 6,80
19,27 29 18 58 38 57 27 14 26 53 76 57 15 94 26 45 23 75 11,93
19,29 17 30 63 64 12 95 46 28 74 32 44 41 76 27 4 4 81 33,88
19,56 88 73 5 15 53 85 74 73 47 74 15 73 45 1 92 50 73 32,52
19,50 69 7 57 10 32 1 91 57 22 65 65 45 30 82 66 45 55 70,71
19,37 4 7 30 31 83 53 48 40 11 78 64 77 21 59 76 83 61 45,16
19,29 58 90 60 30 21 39 48 95 23 52 94 3 29 33 88 78 41 62,13
19,11 49 79 75 44 84 89 59 62 32 66 10 79 75 43 75 42 57 84,3
19,17 36 7 7 15 94 14 24 73 55 89 71 12 38 63 31 92 79 90,79
19,17 53 0 11 88 38 48 81 22 47 59 28 68 77 77 72 27 24 63,0
19,49 17 86 89 84 78 70 64 52 68 51 41 6 22 57 25 19 90 75,27
19,62 16 61 95 58 0 68 77 61 30 32 73 29 15 13 62 47 45 52,64
19,36 50 43 79 71 71 67 9 39 32 31 66 25 54 86 59 10 76 90,2
19,55 81 81 63 73 44 23 79 14 20 1 91 15 85 34 69 5 77 13,35
19,11 66 18 15 50 68 77 48 28 13 38 46 95 0 3 40 9 8 73,6
19,79 9 91 54 69 42 39 15 56 65 33 56 2 20 20 39 31 34 5,19
19,2 87 33 52 11 10 18 18 73 91 82 0 14 19 19 87 44 35 29,20
19,54 23 57 32 19 95 67 93 3 44 5 40 68 18 76 45 71 50 83,91
19,67 36 32 60 12 87 20 26 18 15 49 93 42 57 67 93 95 35 55,43
19,68 74 47 68 10 58 88 24 56 74 10 69 79 7 16 50 29 19 32,50
19,76 29 62 37 58 12 83 42 26 11 47 69 25 10 65 64 10 49 95,70
19,37 50 90 19 73 57 45 33 18 86 55 77 95 11 10 48 42 72 83,77
19,2 16 19 83 15 43 4 51 26 56 18 31 92 95 50 94 50 53 86,80
19,77 9 9 5 55 37 37 54 55 93 22 49 2 20 78 42 40 1 86,71
19,45 16 26 66 19 73 7 73 60 46 5 8 58 6 55 90 17 23 44,57
19,56 85 57 26 66 26 30 95 63 33 55 38 86 93 83 8 74 12 73,59
19,15 74 15 77 27 71 5 27 4 53 10 61 58 87 20 73 31 24 18,42
19,11 55 16 80 70 36 66 21 87 47 7 67 91 76 76 7 9 63 74,55
19,73 6 13 83 0 0 77 3 70 53 91 13 94 9 80 14 4 73 71,27
19,36 70 37 41 69 5 67 5 70 57 7 46 4 57 86 62 81 90 59,53
19,10 10 77 51 45 4 35 43 45 15 83 48 31 14 3 88 87 0 17,50
19,11 30 17 33 53 59 0 20 88 22 58 25 21 55 51 21 22 26 62,22
19,45 74 12 18 41 28 45 20 20 75 40 89 33 13 80 63 71 92 77,92
19,73 40 34 47 33 85 69 88 79 36 62 1 18 82 93 16 51 17 30,50
19,57 69 75 32 67 14 41 0 84 81 39 17 22 32 87 66 34 53 65,75
19,40 72 80 76 19 58 85 45 57 17 19 20 89 69 25 63 93 19 79,73
19,18 92 68 62 82 38 21 63 51 60 5 24 90 37 10 92 11 20 47,47
19,95 22 65 93 75 14 68 16 6 68 90 63 44 46 46 71 72 45 43,42
19,70 27 92 70 52 57 40 59 78 71 20 0 58 46 88 1 10 62 60,81
19,92 36 43 86 87 94 90 89 20 17 90 94 2 57 47 46 95 17 7,61
19,71 53 37 51 25 60 32 19 87 26 84 18 82 46 14 80 27 33 48,77
19,76 62 56 8 78 73 54 9 33 51 17 44 76 58 93 40 16 7 95,14
19,59 80 43 13 39 69 17 46 92 78 61 83 38 13 55 20 91 8 25,78
19,21 13 87 52 81 23 84 62 13 57 83 40 54 50 84 87 16 67 82,32
19,49 1 48 39 57 92 82 40 76 63 60 10 63 74 55 20 93 34 2,90
19,91 57 86 45 40 93 1 74 78 59 44 71 63 53 26 33 13 84 14,33
19,67 82 16 56 23 76 74 69 51 75 51 35 27 81 3 51 43 74 28,34
19,7 0 95 39 17 17 2 4 14 82 1 1 57 75 54 72 85 34 3,35
19,65 91 40 14 77 59 22 91 50 16 32 85 30 73 88 9 80 14 18,10
19,31 47 34 85 63 35 65 31 28 1 89 87 62 24 25 3 70 25 80,9
19,18 8 53 2 78 84 18 8 32 45 83 27 2 9 26 15 64 28 16,56
19,43 59 94 21 14 36 41 90 60 54 4 19 46 31 19 2 11 42 11,21
19,80 76 65 26 24 39 26 0 50 34 88 66 10 55 24 33 77 51 62,30
19,72 44 11 2 62 86 57 26 19 75 66 63 25 89 63 55 44 37 52,4
19,70 58 81 69 17 10 63 29 5 30 60 29 94 78 15 12 9 93 29,3
19,24 7 3 91 10 57 79 22 21 92 54 83 55 17 14 40 29 24 55,13
19,29 7 74 83 13 52 16 36 35 35 33 19 2 12 37 0 1 68 21,9
19,20 50 26 91 31 70 42 85 4 53 80 79 14 57 66 60 62 60 26,92
19,88 55 95 48 8 84 56 52 2 8 47 21 24 68 45 61 8 64 29,27
19,38 49 43 27 35 52 1 1 33 30 64 33 93 82 53 51 22 44 37,24
19,27 17 59 11 54 89 86 26 17 44 91 53 31 39 5 95 82 13 83,70
19,69 83 72 83 95 88 37 44 45 7 42 46 49 67 39 69 94 94 0,47
19,0 71 66 56 92 54 16 80 52 26 76 29 82 34 76 62 57 75 15,7
19,69 34 40 61 24 0 22 73 39 35 48 39 94 57 37 0 59 73 19,71
19,15 69 60 20 30 82 46 36 89 21 30 23 40 38 44 25 17 12 7,44
19,63 34 86 58 39 81 19 22 42 27 62 92 90 87 94 30 47 78 22,41
19,14 15 27 33 78 47 81 31 16 75 22 12 8 79 58 30 19 71 38,38
19,12 76 68 0 37 30 31 61 87 4 26 50 37 66 22 26 11 90 66,48
19,91 31 29 43 53 53 17 13 44 40 25 54 26 37 94 33 13 68 5,85
19,49 93 48 94 62 72 33 65 50 50 21 23 93 76 8 45 63 37 60,74
19,12 4 92 37 42 39 7 43 52 86 40 48 89 27 57 41 95 78 92,5
19,93 45 91 27 33 53 63 75 49 36 39 5 27 16 60 47 67 72 61,7
19,36 67 35 34 34 59 91 10 87 71 60 0 55 78 1 39 85 23 95,80
19,25 28 59 0 9 17 64 76 39 77 18 56 52 5 71 79 67 47 16,29
19,29 92 94 1 2 57 42 75 58 82 6 43 71 50 94 64 42 47 32,17
19,52 7 38 52 38 23 40 56 86 66 60 53 53 7 42 30 91 32 79,61
19,49 22 82 93 54 13 41 27 61 35 60 66 90 46 46 60 82 92 41,28
19,81 87 55 55 84 53 38 1 81 87 52 59 45 37 31 46 1 60 36,37
19,16 45 38 33 3 35 36 65 33 21 51 20 43 51 19 52 27 75 1,44
19,9 21 95 32 72 15 63 20 69 42 32 5 7 14 29 72 5 69 17,24
19,70 38 82 95 37 80 22 44 72 69 35 65 38 71 87 94 69 49 75,68
19,56 48 11 87 78 30 47 54 36 12 67 38 52 0 72 36 80 62 3,69
19,43 83 49 38 78 55 88 59 82 36 47 32 21 77 71 17 69 62 69,16
19,81 29 28 55 38 79 58 57 51 79 41 41 58 74 63 42 3 85 50,76
19,17 18 56 15 64 21 53 56 34 47 78 63 38 92 83 78 14 55 3,29
19,0 12 11 44 87 14 31 30 79 79 66 57 81 41 66 55 16 79 68,32
19,12 92 51 2 45 77 55 88 71 36 23 2 26 94 25 19 19 94 35,90
19,1 71 16 56 77 52 14 48 3 87 30 89 94 5 80 57 53 9 50,40
19,45 55 53 31 67 17 88 60 85 95 92 94 32 13 59 44 47 56 63,92
19,76 16 26 81 34 17 46 42 32 34 90 52 35 28 31 0 95 79 32,94
19,29 31 62 28 88 33 65 10 45 6 34 76 20 35 14 60 28 66 79,45
19,72 64 61 32 32 50 10 48 50 79 53 23 0 84 93 37 49 37 36,94
19,65 57 88 56 6 18 12 27 29 89 75 62 4 43 4 94 27 36 78,62
19,10 70 3 74 84 6 81 35 1 18 73 33 38 90 94 53 89 24 70,66
19,90 62 74 95 54 18 77 40 83 65 70 77 22 62 48 17 5 36 82,33
19,3 42 9 75 1 28 16 46 21 85 56 46 37 29 28 68 7 20 93,30
19,93 0 70 9 90 54 2 28 33 32 43 17 79 81 87 61 65 36 77,37
19,26 41 85 68 73 2 51 82 19 10 76 93 83 33 3 39 41 56 29,38
19,42 73 35 17 47 85 64 86 17 94 40 25 20 66 81 4 57 30 36,63
19,75 50 79 79 23 12 0 41 56 95 46 18 85 6 48 45 49 38 14,27
19,83 79 48 82 11 9 2 16 27 41 87 57 45 9 46 55 6 5 32,48
19,40 2 14 31 55 65 87 62 48 16 12 27 58 78 11 45 67 6 8,32
19,54 36 18 42 7 48 78 46 82 63 63 46 71 62 73 76 95 49 33,82
19,72 30 63 69 80 41 64 93 71 85 95 68 12 37 50 3 54 64 61,28
19,60 95 23 55 39 91 12 89 51 57 66 3 50 65 52 30 14 13 32,41
19,51 74 22 39 47 34 24 93 5 2 56 11 18 10 73 62 60 12 8,81
19,95 0 85 66 93 9 81 77 16 57 14 13 28 63 26 92 10 1 32,22
19,78 30 83 68 50 30 35 6 94 19 46 69 93 60 53 87 3 75 62,13
19,51 51 2 58 37 2 48 17 33 76 95 22 8 71 59 4 66 49 18,23
19,6 88 14 33 13 12 20 18 92 22 39 42 2 53 66 88 76 84 84,44
19,65 13 80 30 40 94 45 5 1 15 35 93 82 74 59 34 4 13 29,87
19,19 66 66 50 34 69 20 6 11 11 87 41 91 30 53 74 60 82 72,10
19,24 27 27 71 51 24 9 56 30 82 53 32 63 73 14 20 26 48 65,59
19,4 42 20 71 82 3 32 20 74 7 50 23 52 7 51 28 9 37 54,26
19,73 70 15 38 42 53 54 71 39 79 24 19 25 86 71 3 44 34 36,72
19,41 3 74 31 77 55 50 29 22 64 53 88 25 31 67 89 59 49 11,94
19,83 3 38 66 57 42 36 47 61 43 22 40 82 55 23 2 30 64 51,37
19,25 28 40 2 55 1 15 47 79 8 58 0 89 34 55 70 14 44 47,95
19,19 18 43 53 73 72 82 83 48 19 22 58 3 65 31 24 45 78 73,13
19,81 19 58 28 89 76 76 31 86 3 62 47 84 83 93 94 82 37 65,86
19,10 9 2 48 19 77 65 60 87 21 29 18 29 29 50 14 1 56 34,54
19,36 83 29 27 22 72 13 29 25 74 46 1 36 8 42 31 70 13 69,54
19,46 87 56 78 62 93 88 30 12 70 30 15 38 86 17 2 4 91 22,91
19,36 71 76 74 88 28 69 85 72 31 77 13 58 52 36 57 5 54 42,64
19,90 78 23 47 23 89 27 87 83 74 58 69 21 79 57 85 31 33 89,39
19,26 62 72 93 70 73 23 21 11 84 55 40 32 30 62 48 19 10 7,18
19,48 59 93 61 50 48 42 18 12 63 71 78 33 0 67 48 27 10 91,79
19,46 94 22 55 66 75 33 93 26 10 3 4 42 78 76 25 66 32 52,6
19,53 17 35 16 8 10 65 85 63 83 6 4 81 56 94 14 81 30 55,92
19,55 26 92 87 39 49 42 94 60 44 56 4 20 24 25 62 76 32 2,13
19,14 89 95 34 85 21 33 67 5 76 44 94 24 65 26 48 30 41 72,15
19,45 71 6 66 9 55 65 56 1 68 62 4 48 58 14 0 67 14 79,64
19,33 30 38 13 2 67 75 86 6 11 95 83 26 31 0 11 24 3 27,25
19,10 31 27 18 40 54 30 64 81 22 75 22 56 12 22 74 3 4 12,53
19,35 85 5 61 82 84 29 15 89 79 61 37 49 3 34 6 5 6 10,11
19,63 48 63 16 92 75 34 17 46 18 0 13 81 59 40 64 71 9 67,68
19,16 64 91 35 26 28 7 72 0 47 29 36 68 93 95 13 45 34 11,90
19,31 48 10 63 64 29 33 33 86 29 36 40 79 46 51 72 79 91 23,39
19,21 18 76 93 49 70 70 2 9 58 9 61 42 33 51 74 35 67 81,15
19,74 39 72 47 65 0 61 13 59 25 95 94 88 9 1 76 17 36 91,26
19,16 56 10 18 88 58 61 93 39 55 65 69 70 80 47 76 44 37 58,76
19,62 40 9 47 10 20 13 77 8 77 91 62 32 39 69 45 41 30 74,50
19,31 30 78 15 43 57 63 17 2 1 50 2 13 44 18 85 34 63 40,50
19,6 58 54 84 13 23 45 8 89 69 73 27 74 67 16 14 38 66 15,79
19,63 46 86 45 24 14 68 58 22 24 56 78 43 71 67 43 21 61 21,95
19,63 90 55 79 57 87 16 86 5 56 15 10 21 30 94 15 17 13 83,52
19,53 62 25 10 87 19 10 32 8 23 73 21 13 89 42 81 61 52 44,45
19,65 89 39 38 3 14 62 32 42 46 48 59 91 92 19 76 36 29 40,64
19,50 46 82 8 93 8 64 9 45 70 21 60 14 75 65 43 72 3 12,28
19,11 0 91 19 37 70 61 42 20 32 85 25 64 22 42 47 95 40 10,77
19,84 94 73 26 24 7 19 42 8 91 40 6 82 94 93 39 29 49 6,2
19,79 2 29 42 47 40 46 33 54 18 46 55 86 59 90 12 65 4 93,16
19,41 27 73 17 30 61 65 53 49 23 5 30 65 70 59 29 60 67 41,57
19,54 28 58 0 80 21 68 28 17 67 24 24 62 80 49 63 58 81 38,28
19,7 1 49 11 1 45 56 26 22 56 91 4 35 7 55 65 78 75 37,49
19,54 78 44 5 27 45 46 43 60 5 2 32 85 80 60 49 54 15 52,28
19,65 93 32 9 26 55 62 3 16 50 49 91 82 86 40 58 65 20 63,81
19,70 19 1 15 2 72 3 48 30 88 27 95 15 2 25 67 53 39 69,12
19,72 72 76 91 90 95 65 82 61 49 52 35 1 91 13 88 74 77 27,7
19,67 36 32 79 58 8 20 52 42 43 1 42 57 59 68 37 11 80 62,90
19,89 6 36 52 8 27 5 64 70 32 93 12 71 20 63 75 67 32 32,6
19,27 86 29 72 7 25 68 17 85 2 17 47 74 40 32 41 67 92 37,57
19,1 95 6 65 87 64 87 76 81 67 66 16 41 22 15 0 43 78 34,12
